customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
328,Carmen Meadows,osmith@example.net,Bulgaria,2024-04-25,Premium,41851.17
329,Alex Wagner,richardsondebra@example.org,Honduras,2023-07-10,Basic,15521.75
330,Dawn Nichols,wheelerbrandon@example.org,Palau,2023-07-02,Premium,4603.84
331,Amber Wilson,jjames@example.com,Lebanon,2020-08-10,Basic,11018.57
332,Christine Jennings,turnerdorothy@example.net,Mali,2023-11-27,Standard,134.11
333,Larry Taylor,huntchristine@example.com,Brazil,2024-11-20,Premium,40341.63
334,Kathleen Lynch,marie35@example.net,Ireland,2021-10-27,Basic,8955.25
335,Andrew Crawford,haleycastillo@example.org,Afghanistan,2021-08-18,Premium,1193.45
336,Brandon Rodriguez,fhernandez@example.net,Belarus,2024-07-30,Basic,45869.48
337,Ashley Scott,stephenmadden@example.com,Kyrgyz Republic,2019-03-31,Basic,43047.41
338,Robert Sawyer,michael56@example.net,Brazil,2018-10-25,Standard,35256.45
339,Peter Williams,elizabethjackson@example.com,Uganda,2022-06-09,Basic,5141.51
340,Marco Johns,watsonmatthew@example.org,Iran,2021-05-21,Standard,6908.94
341,Jesus Houston,pmarsh@example.org,Bouvet Island (Bouvetoya),2019-10-08,Basic,47439.81
342,Nicholas Jarvis,dalepruitt@example.com,Spain,2023-06-19,Basic,15932.44
343,Jessica Carr,cheryl27@example.com,Bouvet Island (Bouvetoya),2024-04-20,Basic,44491.05
344,Jessica Brown,alexander89@example.net,Mongolia,2024-11-18,Standard,11239.54
345,Tyler Marks,reynoldsjessica@example.com,Guatemala,2024-08-09,Premium,18981.37
346,Margaret Hernandez,smithsarah@example.net,Thailand,2021-04-21,Premium,8967.64
347,Jon Martin,vflores@example.com,Australia,2018-01-08,Basic,47440.04
348,Krista Gray,christianwallace@example.net,Kiribati,2022-05-23,Basic,1715.90
349,Jonathan Stewart,bmcgee@example.org,Iraq,2024-10-03,Standard,46059.81
350,Justin Smith,connersylvia@example.net,Gabon,2024-11-09,Premium,32018.37
351,Kristina Pena,xclements@example.org,Svalbard & Jan Mayen Islands,2019-03-03,Standard,7118.10
352,Jesse Castro,xmoran@example.net,Korea,2018-11-15,Premium,17405.83
353,Peter Walker,michael48@example.net,Holy See (Vatican City State),2021-08-01,Premium,31845.72
354,Amber Martin,lydianewton@example.com,Botswana,2018-12-30,Basic,33534.23
355,Craig Martinez,ylewis@example.org,Saint Barthelemy,2021-10-07,Standard,668.64
356,Peter Williams,bartonshannon@example.net,Namibia,2020-05-08,Premium,34689.49
357,Brandy Porter,tranryan@example.net,Liberia,2021-12-06,Standard,39372.30
358,Priscilla Kent,jessicaanderson@example.com,Palestinian Territory,2018-01-06,Premium,19358.26
359,Sonya Gordon,mbarnes@example.net,Serbia,2022-09-15,Premium,44239.14
360,James Cooper,shawn22@example.com,Netherlands,2023-07-13,Standard,17626.44
361,Nicole Evans,jennifer83@example.org,Cote d'Ivoire,2022-03-18,Premium,41457.47
362,Donna Reed,tinasantos@example.org,Macao,2024-06-25,Basic,37936.35
363,Mallory Page,anna99@example.net,Russian Federation,2020-07-12,Premium,22619.24
364,Paul Skinner,natalie60@example.net,Botswana,2018-05-17,Standard,1101.89
365,Charles Santiago,josephfloyd@example.com,Pitcairn Islands,2020-12-05,Premium,3802.60
366,Ryan Vaughn,james80@example.com,Suriname,2019-11-28,Standard,8129.13
367,Luis Lowe,juliahoffman@example.org,Malawi,2018-11-04,Basic,47097.52
368,Rebecca Roberts,housepaul@example.net,Germany,2019-01-17,Standard,29742.12
369,Amy Manning,christinenorman@example.com,Switzerland,2024-11-18,Standard,35254.78
370,Mark Mckinney,kari89@example.org,Singapore,2022-11-02,Basic,8333.36
371,Cheryl Cole,lopezglenn@example.net,British Indian Ocean Territory (Chagos Archipelago),2022-11-14,Premium,2772.43
372,Jeffrey Hawkins,eugenesingleton@example.org,Greenland,2021-09-18,Premium,48722.48
373,Timothy Williams,candice94@example.com,Somalia,2022-08-04,Basic,27750.21
374,Heather Bowers,alicia28@example.org,Solomon Islands,2024-01-22,Standard,33063.83
375,Jennifer Herrera,baileynicole@example.net,Greenland,2021-05-03,Premium,4886.20
376,Edward Clements,wbarajas@example.net,Algeria,2022-05-29,Basic,27528.17
377,Gregory Allen,susanfleming@example.com,Hong Kong,2023-07-04,Premium,2819.79
378,Theresa Cruz,angel85@example.net,Spain,2018-01-16,Standard,4472.66
379,Katelyn Phillips,lukemiller@example.org,Chad,2024-09-24,Standard,10063.77
380,Patricia Ferguson,clarkcrystal@example.org,Tonga,2018-04-16,Premium,8624.53
381,Sara Harris,elucas@example.net,Poland,2021-04-10,Premium,23731.18
382,Joe Rivera,jonesgregory@example.com,Moldova,2019-04-19,Standard,39265.34
383,Roberto Bartlett,ohughes@example.com,Jersey,2023-04-13,Standard,44754.39
384,James Wilson,maychristine@example.net,Myanmar,2020-12-21,Premium,32129.13
385,Ryan Howard,robertsgina@example.net,Benin,2022-05-07,Premium,18613.92
386,Timothy James,wellsamanda@example.org,San Marino,2022-04-12,Standard,9410.49
387,Robert Gardner,kennetheaton@example.net,Oman,2018-07-02,Standard,22043.05
388,Travis Spencer,davidsmith@example.net,India,2020-12-14,Premium,41870.23
389,Theresa Torres,jason82@example.org,Colombia,2024-04-30,Premium,7641.42
390,Ruben Lee,emilybradley@example.org,Thailand,2019-02-01,Premium,33440.24
391,Wanda Dunn,robertscarlos@example.org,Congo,2024-01-27,Standard,48538.21
392,Katelyn Rivera,emilyyoung@example.com,Niger,2024-08-12,Premium,27724.74
393,Corey Tucker,,Mongolia,2022-05-05,Basic,20989.74
394,Rhonda Benjamin,adamsanchez@example.org,Rwanda,2024-01-03,Basic,43358.01
395,Jessica Larsen,erinrivera@example.com,Kyrgyz Republic,2023-04-29,Basic,44094.53
396,Raymond Tucker,thompsoncatherine@example.com,Togo,2023-05-05,Standard,4039.86
397,Stephanie Gonzalez,lunapatricia@example.net,Norfolk Island,2018-05-23,Basic,28603.87
398,Kevin Sullivan,rebeccaarnold@example.net,Uganda,2023-10-18,Basic,33908.99
399,Mrs. Patricia Diaz MD,dennis88@example.org,Indonesia,2024-12-15,Premium,6102.07
400,Adam Allen,katherinetaylor@example.org,Christmas Island,2023-01-14,Premium,47458.17
401,Krystal Brennan,jillwebb@example.com,Armenia,2019-11-16,Premium,40442.19
402,John Brown,jim38@example.com,Iceland,2019-06-01,Premium,21226.41
403,Jesse Williams,dakota84@example.net,Estonia,2022-11-19,Premium,49863.73
404,Laura Bennett,pdiaz@example.org,Maldives,2019-08-29,Basic,12968.53
405,William Walker,wgomez@example.com,Somalia,2018-10-02,Premium,19466.15
406,Mr. Jonathan Taylor,jerryrobertson@example.com,Croatia,2022-06-16,Basic,16373.73
407,Christopher Guzman,guerrerorobert@example.com,Saint Helena,2021-02-05,Basic,22962.04
408,Michael Mendoza,deborahjenkins@example.org,Aruba,2018-02-20,Basic,31190.59
409,Kevin Taylor,macdonalddylan@example.org,Eritrea,2023-11-11,Standard,5714.69
410,Kellie Sullivan,johnsjessica@example.com,Yemen,2019-09-05,Premium,28373.04
411,Jerry Haney,ajackson@example.net,Cambodia,2024-07-14,Premium,46253.92
412,Samantha White,gary57@example.net,Nauru,2024-04-23,Premium,39308.71
413,James Anderson,harrismichele@example.net,Poland,2024-01-03,Standard,43906.89
414,Chase Davis,mvalenzuela@example.org,Turkey,2020-12-17,Standard,32773.90
415,Kathy Wilson,mhopkins@example.net,Sweden,2024-06-01,Basic,23705.03
416,Todd Gregory,xboyd@example.org,Qatar,2019-12-07,Standard,20208.40
417,Crystal Lang,zbell@example.net,United States of America,2024-12-07,Basic,34072.56
418,Melissa Davis,jonathancannon@example.org,Finland,2022-07-04,Premium,19850.06
419,Kimberly Scott,fletcherkristine@example.net,Mali,2021-09-19,Basic,11955.21
420,Adam Pena,robert12@example.com,Pakistan,2023-05-01,Standard,44861.86
421,Deborah Herrera,cheryl63@example.com,Micronesia,2018-03-24,Standard,40887.56
422,Karen Wood,tking@example.net,Guatemala,2021-05-26,Standard,14089.30
423,Jennifer Taylor,adkinssean@example.net,Zambia,2023-07-07,Basic,34274.12
424,Daniel Morales,lauren90@example.org,Iceland,2020-07-22,Premium,15093.97
425,Abigail Davis,thomasburke@example.org,Bahrain,2022-12-20,Standard,13544.06
426,Jacob Lynch,zarias@example.net,Palau,2022-09-04,Basic,32313.19
427,Michelle Harper,daniellegonzales@example.org,Thailand,2020-02-09,Standard,10648.39
428,Regina Mitchell,bowerswilliam@example.net,Djibouti,2022-07-26,Basic,24274.57
429,Megan Ward,cantrellchristopher@example.com,Slovakia (Slovak Republic),2023-10-17,Standard,41068.77
430,Michael Sullivan,aprilmclaughlin@example.org,Uruguay,2023-10-12,Premium,3374.29
431,Duane Gallegos,michael43@example.net,Congo,2023-09-07,Standard,6868.93
432,Jared Smith,richardrodriguez@example.org,Macao,2023-11-18,Basic,1544.51
433,Travis Pratt,nancy94@example.net,Kenya,2020-02-29,Premium,41865.14
434,Kristine Carrillo,susan77@example.net,Tokelau,2020-10-18,Premium,22876.79
435,Brian Jones,ericahall@example.com,Isle of Man,2022-01-16,Basic,10035.58
436,Kelli Smith,john16@example.net,San Marino,2022-02-17,Standard,25305.81
437,Angela Velazquez,nedwards@example.net,Ethiopia,2019-05-23,Basic,1625.10
438,Paul Conrad,victorgonzalez@example.net,Dominican Republic,2022-03-06,Standard,29742.78
439,Christine Harris,marykelly@example.org,British Indian Ocean Territory (Chagos Archipelago),2019-12-29,Standard,29385.32
440,Megan Alvarado,duranamber@example.org,Thailand,2021-12-03,Standard,8259.33
441,Mr. Johnathan Galloway,travis84@example.com,Cyprus,2020-11-25,Basic,41560.42
442,Bethany Fox,imendoza@example.org,Macao,2019-01-06,Standard,1469.78
443,Scott Parsons,sbray@example.net,Kuwait,2018-07-23,Premium,42705.68
444,Adam Craig,ucarpenter@example.com,New Zealand,2020-05-27,Premium,32404.26
445,Chelsea Baker,thomas95@example.com,Colombia,2020-04-26,Standard,32614.21
446,Mr. Michael Watson PhD,shannon92@example.net,Poland,2023-10-04,Premium,43245.03
447,Brett Nelson,angelachase@example.org,Cameroon,2018-02-06,Standard,45584.62
448,Nancy Kennedy,thompsonvictor@example.net,Maldives,2019-12-11,Basic,40063.15
449,Emily Tucker,anna90@example.com,Bolivia,2020-07-05,Standard,30456.36
450,Amy Cervantes,gcombs@example.com,Samoa,2021-06-05,Basic,48354.52
451,Isaac Castro,maurice61@example.com,Trinidad and Tobago,2021-02-01,Standard,44784.60
452,Lisa Ray,tiffanymitchell@example.com,Peru,2021-11-29,Standard,12674.74
453,Patricia Griffin,jamesjustin@example.net,Zimbabwe,2023-03-27,Standard,33892.09
454,Christopher Morton,robert99@example.com,Thailand,2024-12-29,Standard,29265.91
455,Angela Cooper,logan44@example.net,Oman,2018-01-31,Basic,49971.53
456,Stephen Norman,julie87@example.com,Chad,2022-03-13,Basic,32402.37
457,Alexander Luna,shelby13@example.org,Indonesia,2024-10-30,Standard,14993.95
458,Arthur Johns,johnsonrandy@example.org,Bosnia and Herzegovina,2019-03-19,Standard,3285.47
459,Christopher Pena,pparker@example.net,Finland,2021-02-06,Basic,16324.34
460,Cameron Rose,anthonyalvarado@example.com,Tonga,2021-02-08,Standard,32840.37
461,William Fernandez,amy28@example.org,Nauru,2021-05-08,Premium,7581.47
462,Lynn Fields,omills@example.net,Georgia,2020-09-11,Premium,40290.95
463,Karen Perez,ramosmichael@example.com,Cape Verde,2024-09-23,Standard,33060.46
464,Aaron Ochoa,mauriceharrison@example.org,Portugal,2019-07-28,Basic,1370.22
465,Theresa Woods,cannonlauren@example.net,Djibouti,2023-07-31,Standard,13045.37
466,Kimberly Lopez,kfoster@example.net,Saint Pierre and Miquelon,2022-09-11,Standard,19474.92
467,Sandra Walker,hendersonjohn@example.net,Sri Lanka,2018-05-25,Basic,35432.64
468,Denise Wong,robert12@example.org,French Guiana,2024-06-01,Premium,17224.04
469,Jesse Chavez,blopez@example.org,Australia,2020-06-29,Basic,26778.29
470,Alison Compton,joseph70@example.org,Bermuda,2023-05-03,Basic,17989.01
471,Johnny Peterson,kristi75@example.com,Qatar,2021-05-14,Premium,42047.87
472,Erin Bridges,brianrowe@example.org,Mayotte,2024-04-05,Premium,14759.82
473,Corey Skinner,hclayton@example.net,Egypt,2023-04-13,Premium,37071.85
474,William Wright,gonzalezjill@example.org,Mali,2024-04-08,Premium,47351.48
475,Christine Price,sharon20@example.net,Vietnam,2021-10-06,Basic,4556.06
476,Barbara Olson,james03@example.org,Dominica,2021-12-26,Premium,37236.08
477,Erika Jackson,brenda63@example.org,Armenia,2021-06-11,Standard,39425.71
478,Melissa Barker,nathandavis@example.org,Luxembourg,2021-09-19,Standard,13101.91
479,Luke Galvan,browndeanna@example.net,Mauritania,2021-04-19,Standard,42575.57
480,Beth Hall,linda73@example.org,Portugal,2023-04-12,Premium,43333.03
481,Nathaniel King,washingtonsamuel@example.com,Mauritius,2024-07-18,Basic,47220.62
482,Cheryl Lopez,mario74@example.net,United States Virgin Islands,2018-10-19,Standard,44482.36
483,Caitlyn Schmidt,qphillips@example.net,Haiti,2023-08-12,Premium,43388.14
484,Ricardo Hunter,nicoleharvey@example.com,Singapore,2022-04-13,Basic,14987.95
485,Erica Brown,rlee@example.com,Seychelles,2018-08-10,Premium,6954.53
486,Lisa Morris,daniel81@example.org,Syrian Arab Republic,2020-03-31,Standard,20518.67
487,Cassandra Johnson,washingtoncorey@example.net,Norway,2024-05-21,Standard,7246.89
488,Mary Fox,brandon39@example.net,Barbados,2020-01-09,Premium,24430.28
489,Thomas Rios,mcdonalddanielle@example.com,Moldova,2019-12-26,Standard,31761.50
490,Stephanie Short,colonjoseph@example.org,Saint Martin,2018-01-20,Standard,13749.04
491,Eric Blackburn,garciajerry@example.com,Comoros,2019-11-22,Basic,38247.74
492,Matthew Hudson,angelagrant@example.net,Botswana,2023-06-29,Premium,6557.36
493,Laura Craig,kandrade@example.org,Mexico,2022-11-12,Basic,21527.55
494,George Moore,umahoney@example.net,Greece,2022-10-24,Standard,19227.49
495,Jennifer Schultz,charlene98@example.org,Honduras,2018-06-04,Basic,10050.77
496,Tammy King,zwest@example.org,Saint Kitts and Nevis,2022-03-09,Premium,44611.12
497,Duane Smith,victoriaturner@example.com,Cyprus,2023-12-16,Premium,994.01
498,Ethan Ingram,samantha88@example.net,Vanuatu,2018-01-17,Basic,36706.80
499,Anna Stevens,devonrichardson@example.net,Egypt,2020-07-15,Basic,43861.56
500,Robert Davis,ncarroll@example.net,Belarus,2021-07-02,Premium,5225.14
501,Rebecca Thompson,larsonkevin@example.net,Sri Lanka,2023-08-24,Basic,15375.14
502,Angela Brown,michael66@example.org,Trinidad and Tobago,2018-09-25,Premium,14980.29
503,Nicole Atkinson,walterscrystal@example.org,Gambia,2021-04-06,Standard,36418.81
504,Emma Cunningham,wayne32@example.org,Peru,2024-09-08,Basic,16957.97
505,Jenna Griffin,walkerkeith@example.com,Cameroon,2019-07-03,Standard,49807.33
506,Bradley Duncan,kelleyjose@example.com,Macao,2023-07-01,Standard,37530.77
507,Michael Gill,fhansen@example.com,Pakistan,2019-11-07,Standard,1054.32
508,Kristina Shea,johnadams@example.com,Gibraltar,2020-07-07,Basic,49245.49
509,Laura Rodriguez,whenderson@example.org,Gibraltar,2020-05-15,Basic,1193.47
510,Matthew Carrillo,vanessajensen@example.com,Nigeria,2023-08-29,Premium,6245.78
511,Andrew Meyers,ginamoore@example.net,Timor-Leste,2018-06-03,Standard,43839.55
512,Patrick Sanchez,mistywilkins@example.org,Guam,2020-11-13,Basic,31194.43
513,Ashley Cole,riverajody@example.org,Costa Rica,2024-08-29,Premium,33132.30
514,Nicole Dunn,heatherbarnett@example.com,Myanmar,2018-03-22,Premium,34518.51
515,Kelsey Scott,campbellkristina@example.net,Faroe Islands,2022-09-04,Standard,19074.66
516,Matthew Smith,qguerrero@example.net,Guyana,2024-02-20,Standard,23772.38
517,Alicia Dillon,yhall@example.net,Russian Federation,2019-09-20,Premium,34790.08
518,Ethan Delacruz,lopezvincent@example.com,Monaco,2018-02-08,Standard,21101.49
519,Alison Wright,matthew62@example.org,Guatemala,2019-02-18,Basic,26063.43
520,Heather Turner,lisa46@example.org,Western Sahara,2024-12-25,Basic,35066.24
521,Diana Hernandez,fsandoval@example.net,Hong Kong,2022-09-12,Premium,25628.08
522,Megan Salas,robertberry@example.com,Georgia,2024-12-05,Premium,14207.07
523,Erin Daniels,denisecarpenter@example.net,South Georgia and the South Sandwich Islands,2019-03-12,Standard,10012.47
524,Charles Barker,russellstout@example.org,Palau,2020-03-29,Standard,41591.79
525,Sylvia Stewart,whitemary@example.org,Saint Lucia,2020-04-06,Standard,35201.49
526,Fernando Dudley,vturner@example.net,Venezuela,2021-04-24,Premium,2066.34
527,Brittany Lopez,jackfarmer@example.net,Nicaragua,2023-07-27,Premium,34441.38
528,Keith Hall,jerryjohnson@example.org,Portugal,2023-05-23,Standard,11801.81
529,Brandi Mathis,xjoseph@example.org,Timor-Leste,2018-02-22,Basic,4541.24
530,John Martin,antonioduran@example.org,Uzbekistan,2019-03-29,Basic,33484.19
531,Jason Newton,katherinejones@example.com,Tonga,2019-09-03,Premium,38998.36
532,Melissa Delacruz,ronaldparsons@example.net,Saint Pierre and Miquelon,2018-11-04,Basic,36206.45
533,Michelle Long,meyershannon@example.org,Turkey,2020-11-14,Basic,11634.90
534,Kelly Foster PhD,oblack@example.org,Comoros,2021-04-27,Standard,23267.44
535,James Torres,steven64@example.net,Uruguay,2019-02-13,Premium,43719.61
536,Jose Thomas,gdavis@example.org,Cocos (Keeling) Islands,2021-04-05,Standard,40099.65
537,Teresa Horton,phillipmorris@example.org,Christmas Island,2021-07-04,Standard,36953.16
538,Steven Huang,udavis@example.net,Pakistan,2019-01-25,Premium,582.65
539,Rebecca Higgins,davisjasmin@example.net,Guyana,2019-07-21,Basic,32395.21
540,Michael Acosta,nicholasjames@example.org,United States Minor Outlying Islands,2021-09-08,Standard,44736.93
541,Seth Huffman,mistywhite@example.net,Austria,2024-12-21,Standard,43935.93
542,Eric Mack,lroberts@example.org,United Arab Emirates,2019-01-16,Standard,40766.72
543,Dale Dean,alexander77@example.net,Sri Lanka,2020-01-20,Premium,20098.80
544,Stephen Young,cchavez@example.org,Netherlands Antilles,2023-02-13,Standard,41801.85
545,Dana Kelley,brandonhernandez@example.net,Guernsey,2023-05-13,Standard,32477.44
546,Scott Estrada,mark10@example.org,Israel,2019-11-15,Premium,6712.33
547,Candace Mitchell DDS,tammycurry@example.com,Venezuela,2018-08-29,Premium,5275.28
548,Randy Morris,wwilkins@example.com,Tajikistan,2024-08-16,Standard,40133.01
549,Eileen Taylor,mark68@example.org,Qatar,2022-11-30,Premium,30605.03
550,Anthony Duncan,webbhaley@example.net,France,2022-01-08,Basic,1537.93
551,Ryan Green,sara99@example.com,Mali,2019-06-20,Standard,46027.86
552,Kathleen Morton,jeanettekrause@example.org,British Indian Ocean Territory (Chagos Archipelago),2019-04-08,Standard,22090.33
553,Mario Wilson,laurenduarte@example.com,Aruba,2018-09-17,Standard,32783.18
554,Justin Walsh,davidsonhannah@example.com,Somalia,2018-02-20,Basic,43429.78
555,Eric Pierce,wilsonmathew@example.com,Saint Kitts and Nevis,2023-11-20,Basic,28874.79
556,Toni Collier,markmorgan@example.net,Lesotho,2024-05-03,Premium,48896.99
557,Rebecca Brewer,dmoore@example.net,Ukraine,2021-10-17,Basic,26202.85
558,Richard Gutierrez,conleykevin@example.net,Philippines,2024-12-07,Premium,21699.11
559,Joshua Clark,lauren51@example.org,Fiji,2020-10-15,Standard,17352.90
560,Gina Brooks,ashleyprice@example.net,Brazil,2022-04-26,Premium,41967.75
561,Nicole Thornton,jennifer46@example.org,Luxembourg,2024-04-05,Basic,2822.85
562,Jacqueline Gallegos,javier42@example.org,Holy See (Vatican City State),2019-10-05,Basic,42457.39
563,Paula Gentry,zhunter@example.com,United Kingdom,2023-07-24,Premium,3835.78
564,Cheryl Mclean,kimberly21@example.net,Philippines,2023-07-07,Standard,12120.50
565,Christine Johnson MD,smithsarah@example.net,Thailand,2021-02-13,Premium,25395.77
566,Anita Owens,garciakatie@example.net,Georgia,2024-03-04,Basic,18994.02
567,Peter Fowler,manuellee@example.com,Martinique,2020-08-20,Premium,23008.82
